customer_id,customer_name,segment,region,province,signup_date,gender,age_group,loyalty_member
C01251,Prasert E.,Consumer,South,Krabi,2023-06-25,Female,25-34,Yes
C01252,Pim D.,SMB,Northeast,Udon Thani,2022-03-05,Female,18-24,No
C01253,Yuki F.,Consumer,North,Lampang,2023-04-13,Female,18-24,No
C01254,Prasert W.,SMB,Bangkok,Nonthaburi,2023-09-02,Female,18-24,Yes
C01255,James J.,SMB,North,Chiang Rai,2023-08-03,Male,35-44,Yes
C01256,Omar P.,Consumer,North,Lampang,2022-05-08,Female,18-24,No
C01257,Wei C.,SMB,Bangkok,Nonthaburi,2022-03-24,Female,25-34,No
C01258,Ploy P.,Consumer,Northeast,Ubon Ratchathani,2023-04-02,Prefer not to say,45-54,Yes
C01259,Emily K.,Consumer,South,Phuket,2022-12-02,Male,35-44,No
C01260,Krit B.,Consumer,Central,Rayong,2022-09-03,Prefer not to say,18-24,No
C01261,Wichai M.,Consumer,North,Chiang Mai,2023-06-12,Prefer not to say,18-24,No
C01262,Malee S.,SMB,Northeast,Ubon Ratchathani,2022-06-12,Female,18-24,No
C01263,Tanawat S.,Consumer,Northeast,Khon Kaen,2023-01-24,Male,45-54,No
C01264,Yuki A.,Consumer,Central,Chonburi,2021-08-05,Male,45-54,Yes
C01265,Suda J.,Consumer,South,Surat Thani,2023-08-03,Prefer not to say,45-54,No
C01266,Ahmed S.,Corporate,Northeast,Nakhon Ratchasima,2022-09-24,Female,35-44,Yes
C01267,Boon F.,Consumer,South,Phuket,2023-07-05,Prefer not to say,55+,Yes
C01268,Boon T.,Consumer,Bangkok,Pathum Thani,2023-12-29,Prefer not to say,55+,Yes
C01269,Chai P.,Consumer,South,Krabi,2021-12-17,Female,35-44,Yes
C01270,Wei L.,Corporate,Bangkok,Pathum Thani,2023-07-28,Prefer not to say,18-24,No
C01271,Somchai V.,Consumer,South,Surat Thani,2023-10-11,Female,35-44,No
C01272,Wei P.,Corporate,North,Lampang,2023-07-21,Male,45-54,Yes
C01273,Nok P.,Consumer,Northeast,Nakhon Ratchasima,2022-03-12,Male,18-24,No
C01274,Aek N.,Consumer,South,Songkhla,2023-08-12,Prefer not to say,35-44,No
C01275,Ton C.,SMB,Central,Ayutthaya,2022-11-19,Prefer not to say,25-34,Yes
C01276,Kanya C.,SMB,Northeast,Udon Thani,2023-02-09,Male,35-44,No
C01277,Somchai T.,Consumer,Central,Chonburi,2021-09-13,Male,25-34,No
C01278,Lucas M.,Consumer,North,Phitsanulok,2023-08-21,Male,25-34,No
C01279,Suda L.,Consumer,Central,Ayutthaya,2022-02-01,Female,55+,No
C01280,Sofia H.,SMB,Bangkok,Pathum Thani,2022-11-07,Male,25-34,Yes
C01281,Ahmed J.,Consumer,Northeast,Nakhon Ratchasima,2021-11-24,Male,25-34,No
C01282,Sofia G.,Consumer,South,Surat Thani,2021-11-18,Prefer not to say,35-44,No
C01283,Wei W.,Consumer,North,Lampang,2023-06-01,Prefer not to say,55+,No
C01284,Fah S.,Consumer,South,Phuket,2021-08-25,Prefer not to say,35-44,Yes
C01285,Mint E.,SMB,South,Songkhla,2022-02-22,Prefer not to say,18-24,Yes
C01286,Nok K.,Consumer,South,Phuket,2022-03-21,Female,18-24,No
C01287,Yuki G.,Consumer,South,Songkhla,2021-12-09,Male,55+,No
C01288,Somchai F.,Consumer,Central,Chonburi,2021-07-21,Male,55+,No
C01289,Suda V.,SMB,North,Lampang,2021-08-16,Male,25-34,No
C01290,Yuki N.,Corporate,North,Chiang Mai,2023-10-07,Prefer not to say,25-34,Yes
C01291,Somchai F.,SMB,South,Phuket,2022-06-04,Prefer not to say,35-44,No
C01292,Suda V.,Consumer,Northeast,Khon Kaen,2023-10-07,Prefer not to say,55+,No
C01293,Yuki M.,Consumer,South,Krabi,2023-01-25,Female,18-24,Yes
C01294,Ploy K.,Consumer,South,Krabi,2023-02-22,Female,18-24,Yes
C01295,Ton S.,Consumer,Bangkok,Nonthaburi,2023-10-24,Male,35-44,Yes
C01296,Noon C.,Corporate,South,Phuket,2023-10-21,Male,55+,Yes
C01297,Chai D.,SMB,North,Lampang,2023-10-19,Prefer not to say,35-44,No
C01298,Prasert A.,Consumer,North,Lampang,2022-11-27,Female,35-44,No
C01299,Noon E.,SMB,South,Krabi,2022-12-08,Prefer not to say,35-44,No
C01300,Sofia B.,Consumer,Central,Chonburi,2021-07-19,Male,35-44,Yes
C01301,Priya H.,Consumer,North,Phitsanulok,2021-11-15,Prefer not to say,25-34,No
C01302,Ahmed L.,Consumer,South,Surat Thani,2022-07-04,Prefer not to say,55+,Yes
C01303,Ploy H.,Consumer,Northeast,Khon Kaen,2022-02-11,Prefer not to say,35-44,No
C01304,Krit T.,Consumer,Central,Chonburi,2023-08-25,Female,35-44,Yes
C01305,Mei B.,Consumer,Bangkok,Samut Prakan,2022-06-10,Female,55+,No
C01306,Anan J.,Consumer,Bangkok,Bangkok,2023-03-14,Male,55+,No
C01307,Boon S.,Consumer,Bangkok,Nonthaburi,2022-07-14,Male,18-24,No
C01308,Yuki H.,Consumer,Central,Chonburi,2023-07-07,Prefer not to say,35-44,No
C01309,Pim G.,Consumer,Central,Rayong,2022-08-09,Male,45-54,No
C01310,Bee C.,SMB,Northeast,Nakhon Ratchasima,2022-04-07,Prefer not to say,18-24,Yes
C01311,James D.,Consumer,North,Phitsanulok,2021-11-28,Male,45-54,Yes
C01312,Emily F.,Consumer,Central,Nakhon Pathom,2022-05-04,Female,25-34,No
C01313,Emily A.,Consumer,Northeast,Ubon Ratchathani,2023-02-09,Male,55+,No
C01314,Ploy V.,Consumer,South,Phuket,2023-09-07,Prefer not to say,18-24,Yes
C01315,Ahmed V.,Consumer,South,Songkhla,2022-02-20,Female,18-24,No
C01316,Sofia G.,SMB,North,Chiang Rai,2022-11-29,Male,25-34,Yes
C01317,Ploy R.,SMB,North,Chiang Mai,2023-11-13,Prefer not to say,18-24,Yes
C01318,Nok M.,Consumer,Northeast,Nakhon Ratchasima,2021-12-09,Male,55+,Yes
C01319,Kanya W.,Consumer,Northeast,Nakhon Ratchasima,2022-02-08,Female,55+,Yes
C01320,Somchai C.,Consumer,South,Surat Thani,2023-09-13,Prefer not to say,35-44,Yes
C01321,Priya K.,SMB,Central,Chonburi,2023-01-26,Male,55+,Yes
C01322,Prasert H.,Consumer,North,Phitsanulok,2022-12-26,Prefer not to say,25-34,No
C01323,Ahmed S.,SMB,Bangkok,Bangkok,2023-07-04,Male,55+,Yes
C01324,Boon T.,Consumer,Central,Chonburi,2023-09-21,Male,45-54,No
C01325,Priya V.,SMB,Bangkok,Samut Prakan,2022-03-12,Male,55+,No
C01326,Suda S.,Corporate,Bangkok,Bangkok,2022-01-03,Female,35-44,Yes
C01327,Mint C.,Consumer,North,Lampang,2023-09-29,Prefer not to say,45-54,Yes
C01328,Emily F.,Consumer,Central,Ayutthaya,2021-11-28,Prefer not to say,18-24,No
C01329,Nok K.,Consumer,North,Chiang Mai,2022-08-24,Female,25-34,No
C01330,Ton N.,Consumer,Central,Rayong,2023-01-15,Male,45-54,Yes
C01331,Boon H.,Corporate,South,Krabi,2022-07-14,Female,25-34,Yes
C01332,Yuki V.,SMB,Bangkok,Samut Prakan,2022-01-31,Prefer not to say,18-24,Yes
C01333,Prasert J.,Consumer,Northeast,Khon Kaen,2021-11-28,Prefer not to say,25-34,No
C01334,Suda H.,Consumer,North,Phitsanulok,2022-03-16,Female,55+,No
C01335,Malee M.,SMB,Northeast,Nakhon Ratchasima,2022-01-25,Prefer not to say,35-44,No
C01336,Ahmed H.,Corporate,Northeast,Udon Thani,2021-09-20,Female,35-44,Yes
C01337,Malee F.,Consumer,South,Surat Thani,2021-10-20,Female,35-44,Yes
C01338,Yuki G.,Consumer,South,Krabi,2022-05-25,Female,25-34,No
C01339,Ahmed A.,Consumer,Bangkok,Nonthaburi,2022-12-01,Female,18-24,Yes
C01340,Malee R.,Consumer,North,Chiang Mai,2023-03-18,Male,25-34,No
C01341,Yuki K.,SMB,Bangkok,Bangkok,2021-11-12,Prefer not to say,55+,No
C01342,Wei G.,Consumer,Northeast,Khon Kaen,2023-07-27,Prefer not to say,25-34,No
C01343,Nok C.,Consumer,Bangkok,Pathum Thani,2022-11-06,Prefer not to say,25-34,No
C01344,Mei S.,Consumer,Central,Ayutthaya,2023-12-29,Male,35-44,Yes
C01345,Bee R.,Consumer,North,Chiang Rai,2023-11-15,Male,18-24,No
C01346,Wei E.,Consumer,South,Surat Thani,2023-08-10,Male,35-44,No
C01347,Wei M.,SMB,Bangkok,Nonthaburi,2023-07-02,Prefer not to say,55+,Yes
C01348,Ploy J.,Consumer,Northeast,Ubon Ratchathani,2023-07-08,Female,18-24,No
C01349,Boon V.,Consumer,Central,Rayong,2022-01-29,Female,55+,Yes
C01350,Kanya M.,Corporate,Central,Nakhon Pathom,2023-04-20,Male,45-54,No
C01351,Ton N.,Consumer,North,Chiang Mai,2022-12-01,Male,55+,Yes
C01352,Sofia V.,Consumer,Northeast,Udon Thani,2022-04-27,Prefer not to say,25-34,Yes
C01353,Wichai R.,Consumer,Central,Nakhon Pathom,2021-08-12,Male,35-44,No
C01354,Priya M.,SMB,Northeast,Udon Thani,2022-12-20,Female,35-44,No
C01355,James A.,Consumer,Central,Rayong,2023-10-05,Male,25-34,Yes
C01356,Priya N.,SMB,Northeast,Khon Kaen,2021-10-27,Prefer not to say,18-24,No
C01357,Prasert J.,Consumer,South,Krabi,2021-11-15,Female,55+,No
C01358,Nok W.,SMB,Bangkok,Nonthaburi,2023-06-22,Prefer not to say,35-44,Yes
C01359,Ton K.,Consumer,South,Krabi,2023-02-28,Female,35-44,Yes
C01360,Aek N.,SMB,Bangkok,Pathum Thani,2022-12-15,Female,45-54,No
C01361,Bee V.,Corporate,Bangkok,Bangkok,2021-09-25,Female,25-34,Yes
C01362,Ahmed L.,Consumer,Bangkok,Pathum Thani,2022-05-14,Female,25-34,Yes
C01363,Ahmed R.,Consumer,Northeast,Khon Kaen,2022-02-23,Female,25-34,No
C01364,Aek B.,SMB,South,Phuket,2021-11-13,Male,18-24,Yes
C01365,James L.,SMB,Bangkok,Samut Prakan,2021-08-21,Male,18-24,No
C01366,Prasert C.,Consumer,Central,Nakhon Pathom,2023-06-24,Female,55+,Yes
C01367,Noon C.,Corporate,Northeast,Ubon Ratchathani,2022-10-01,Female,35-44,No
C01368,Boon G.,Consumer,North,Lampang,2022-03-11,Male,55+,Yes
C01369,Aek G.,Consumer,Northeast,Nakhon Ratchasima,2023-09-14,Male,35-44,Yes
C01370,Pim H.,SMB,Bangkok,Nonthaburi,2023-10-07,Female,18-24,No
C01371,Mei H.,Consumer,Central,Chonburi,2022-11-15,Male,25-34,No
C01372,Malee F.,Consumer,South,Krabi,2023-09-21,Prefer not to say,45-54,Yes
C01373,Malee L.,Consumer,South,Songkhla,2023-10-15,Female,45-54,No
C01374,Kanya H.,Consumer,Central,Ayutthaya,2023-07-10,Male,45-54,No
C01375,Bee E.,Corporate,Bangkok,Bangkok,2023-12-04,Prefer not to say,35-44,Yes
C01376,Boon A.,Corporate,North,Chiang Mai,2023-03-05,Female,45-54,No
C01377,Malee H.,SMB,Bangkok,Pathum Thani,2022-09-20,Male,18-24,Yes
C01378,Anan L.,Corporate,Northeast,Nakhon Ratchasima,2022-02-24,Male,18-24,No
C01379,Malee H.,Corporate,Central,Nakhon Pathom,2022-10-11,Female,18-24,No
C01380,Bee P.,Corporate,Northeast,Nakhon Ratchasima,2022-11-17,Male,35-44,Yes
C01381,Noon D.,Consumer,South,Songkhla,2022-07-03,Male,45-54,No
C01382,Omar S.,Consumer,North,Phitsanulok,2022-04-23,Prefer not to say,25-34,Yes
C01383,Aek V.,Consumer,Bangkok,Samut Prakan,2023-01-02,Male,35-44,Yes
C01384,Bee D.,SMB,Central,Chonburi,2022-09-09,Female,35-44,Yes
C01385,Lucas P.,Consumer,South,Surat Thani,2021-09-06,Male,45-54,No
C01386,Sofia K.,SMB,South,Phuket,2023-10-25,Male,18-24,Yes
C01387,Prasert M.,Consumer,Northeast,Ubon Ratchathani,2021-10-10,Prefer not to say,18-24,No
C01388,Chai E.,SMB,Northeast,Ubon Ratchathani,2021-09-19,Prefer not to say,55+,No
C01389,Aek W.,Consumer,Bangkok,Nonthaburi,2022-10-22,Prefer not to say,45-54,Yes
C01390,Bee F.,SMB,Bangkok,Pathum Thani,2022-01-17,Male,18-24,No
C01391,Nok C.,Consumer,Central,Rayong,2023-04-20,Prefer not to say,55+,Yes
C01392,Somchai K.,Corporate,Northeast,Ubon Ratchathani,2023-10-02,Prefer not to say,35-44,No
C01393,Chai K.,Consumer,Bangkok,Bangkok,2023-06-16,Male,25-34,Yes
C01394,Pim W.,Consumer,Central,Chonburi,2023-09-08,Female,55+,Yes
C01395,Aek W.,Consumer,Central,Rayong,2023-01-20,Male,35-44,No
C01396,Omar C.,Corporate,North,Lampang,2023-05-25,Prefer not to say,55+,Yes
C01397,Fah C.,Consumer,North,Chiang Mai,2022-03-19,Female,18-24,No
C01398,Wichai S.,SMB,South,Surat Thani,2022-02-10,Female,55+,Yes
C01399,Aek T.,SMB,North,Phitsanulok,2022-08-08,Male,35-44,No
C01400,Ploy P.,Consumer,Northeast,Udon Thani,2021-12-04,Prefer not to say,35-44,No
C01401,Omar M.,Consumer,North,Lampang,2022-12-15,Female,55+,No
C01402,Ahmed E.,Consumer,North,Lampang,2022-12-22,Prefer not to say,35-44,No
C01403,Anan C.,Consumer,South,Songkhla,2023-01-08,Prefer not to say,55+,Yes
C01404,Kanya A.,Consumer,Bangkok,Pathum Thani,2022-11-17,Male,25-34,No
C01405,Aek F.,Consumer,South,Phuket,2022-08-31,Female,35-44,Yes
C01406,Boon W.,SMB,South,Phuket,2022-11-30,Male,55+,No
C01407,Somchai E.,Consumer,Northeast,Ubon Ratchathani,2023-09-20,Female,35-44,Yes
C01408,Ahmed R.,Consumer,North,Chiang Rai,2023-03-09,Male,25-34,No
C01409,Bee R.,SMB,South,Krabi,2023-01-21,Female,25-34,No
C01410,Krit G.,Consumer,North,Lampang,2021-08-21,Prefer not to say,18-24,No
C01411,Mint M.,SMB,North,Phitsanulok,2022-07-28,Male,25-34,Yes
C01412,Chai E.,Consumer,Northeast,Ubon Ratchathani,2021-12-31,Female,55+,Yes
C01413,Sofia R.,Consumer,Central,Chonburi,2021-12-30,Prefer not to say,35-44,Yes
C01414,Ahmed R.,SMB,Northeast,Khon Kaen,2023-09-06,Prefer not to say,35-44,Yes
C01415,Omar B.,Consumer,North,Chiang Rai,2023-08-23,Male,55+,No
C01416,Sofia N.,Consumer,North,Phitsanulok,2023-12-18,Prefer not to say,25-34,Yes
C01417,Malee E.,SMB,South,Surat Thani,2021-09-25,Prefer not to say,25-34,No
C01418,Prasert V.,SMB,Bangkok,Samut Prakan,2022-05-14,Female,25-34,No
C01419,Chai N.,SMB,South,Phuket,2021-11-05,Male,25-34,No
C01420,Aek D.,Consumer,Bangkok,Samut Prakan,2022-01-26,Prefer not to say,35-44,Yes
C01421,Aek D.,Corporate,Northeast,Udon Thani,2021-08-29,Female,35-44,Yes
C01422,Fah C.,Consumer,Central,Nakhon Pathom,2022-04-17,Male,55+,No
C01423,Bee F.,SMB,North,Chiang Mai,2022-12-25,Female,55+,Yes
C01424,Mei L.,Consumer,South,Surat Thani,2022-02-10,Female,35-44,Yes
C01425,Bee B.,SMB,Bangkok,Nonthaburi,2022-11-29,Prefer not to say,35-44,No
C01426,Kanya A.,Consumer,Northeast,Nakhon Ratchasima,2021-12-30,Prefer not to say,35-44,Yes
C01427,Ploy K.,SMB,North,Phitsanulok,2023-12-17,Prefer not to say,55+,Yes
C01428,Chai F.,Consumer,Bangkok,Samut Prakan,2023-07-07,Prefer not to say,45-54,Yes
C01429,Chai W.,SMB,Central,Rayong,2022-10-26,Male,18-24,Yes
C01430,Suda A.,SMB,Northeast,Nakhon Ratchasima,2023-01-05,Male,18-24,No
C01431,Malee E.,Consumer,Bangkok,Nonthaburi,2022-06-19,Male,25-34,Yes
C01432,Nok W.,SMB,South,Phuket,2022-05-16,Female,55+,Yes
C01433,Lucas W.,SMB,Central,Rayong,2022-02-09,Male,18-24,No
C01434,Aek J.,SMB,Northeast,Ubon Ratchathani,2021-11-25,Prefer not to say,55+,No
C01435,Priya J.,Consumer,North,Lampang,2023-04-29,Female,35-44,Yes
C01436,Yuki F.,SMB,Northeast,Ubon Ratchathani,2022-03-13,Prefer not to say,35-44,Yes
C01437,Noon G.,Corporate,North,Chiang Mai,2021-12-31,Male,55+,No
C01438,Wei F.,Consumer,Northeast,Khon Kaen,2023-04-15,Female,35-44,No
C01439,Wei V.,Consumer,Northeast,Nakhon Ratchasima,2023-01-29,Prefer not to say,18-24,Yes
C01440,Boon F.,Consumer,Bangkok,Samut Prakan,2021-11-03,Male,45-54,No
C01441,Yuki P.,Consumer,Northeast,Nakhon Ratchasima,2023-05-12,Prefer not to say,25-34,No
C01442,Sofia M.,SMB,South,Surat Thani,2021-10-04,Male,55+,No
C01443,Emily E.,Consumer,Central,Nakhon Pathom,2022-11-21,Female,18-24,No
C01444,Boon T.,Consumer,Central,Chonburi,2023-11-23,Female,25-34,No
C01445,Ploy H.,Corporate,Northeast,Udon Thani,2022-04-30,Prefer not to say,18-24,Yes
C01446,Lucas H.,Consumer,North,Phitsanulok,2023-04-27,Male,18-24,No
C01447,Wichai C.,Consumer,Bangkok,Pathum Thani,2023-11-22,Male,45-54,No
C01448,Wei G.,Consumer,Central,Ayutthaya,2021-12-08,Female,45-54,Yes
C01449,Ploy H.,Consumer,Bangkok,Pathum Thani,2023-08-20,Prefer not to say,18-24,No
C01450,Sofia D.,Consumer,North,Chiang Mai,2021-11-18,Prefer not to say,55+,Yes
C01451,Suda J.,Consumer,South,Surat Thani,2023-09-08,Female,35-44,No
C01452,Ploy A.,Corporate,South,Songkhla,2022-01-27,Male,55+,No
C01453,Mei V.,SMB,North,Chiang Rai,2023-07-26,Prefer not to say,35-44,Yes
C01454,Somchai R.,SMB,Central,Nakhon Pathom,2023-02-02,Male,18-24,No
C01455,Wei N.,Consumer,South,Songkhla,2023-05-26,Female,18-24,No
C01456,Aek P.,Consumer,South,Phuket,2021-11-16,Prefer not to say,55+,Yes
C01457,Mint S.,Corporate,North,Chiang Mai,2022-03-16,Male,25-34,No
C01458,Mint M.,Corporate,Central,Ayutthaya,2023-04-05,Male,25-34,No
C01459,Mei D.,Consumer,Northeast,Udon Thani,2022-08-27,Male,18-24,No
C01460,Kanya A.,SMB,North,Lampang,2022-11-03,Prefer not to say,55+,Yes
C01461,Anan H.,SMB,North,Chiang Mai,2023-02-16,Prefer not to say,35-44,No
C01462,Chai M.,SMB,Bangkok,Nonthaburi,2023-02-25,Prefer not to say,55+,No
C01463,Bee G.,Consumer,Central,Ayutthaya,2022-08-28,Male,25-34,No
C01464,Fah K.,Consumer,Northeast,Nakhon Ratchasima,2021-10-05,Female,45-54,No
C01465,Priya W.,Consumer,South,Krabi,2023-01-09,Prefer not to say,45-54,No
C01466,James G.,Consumer,Northeast,Nakhon Ratchasima,2023-10-19,Prefer not to say,18-24,Yes
C01467,Suda P.,Consumer,North,Lampang,2021-10-30,Male,35-44,Yes
C01468,Mint W.,Consumer,Bangkok,Nonthaburi,2022-09-08,Prefer not to say,18-24,No
C01469,Lucas C.,SMB,Central,Chonburi,2023-08-16,Female,35-44,No
C01470,Nok A.,SMB,South,Songkhla,2023-10-23,Female,45-54,Yes
C01471,Ploy W.,SMB,Northeast,Khon Kaen,2023-02-09,Prefer not to say,35-44,Yes
C01472,Fah N.,Consumer,Bangkok,Nonthaburi,2023-09-12,Female,18-24,No
C01473,Yuki P.,Consumer,South,Krabi,2023-11-07,Prefer not to say,55+,No
C01474,Yuki W.,Consumer,Bangkok,Pathum Thani,2022-12-14,Prefer not to say,55+,Yes
C01475,Prasert H.,Corporate,Central,Rayong,2022-12-03,Prefer not to say,45-54,No
C01476,Ahmed T.,SMB,South,Krabi,2022-06-10,Male,18-24,No
C01477,Sofia D.,Consumer,North,Chiang Rai,2022-01-08,Male,18-24,No
C01478,Ahmed C.,Consumer,Central,Nakhon Pathom,2023-09-04,Female,45-54,Yes
C01479,James R.,SMB,Central,Nakhon Pathom,2023-12-17,Male,55+,No
C01480,Mint H.,Consumer,North,Phitsanulok,2021-12-01,Female,45-54,No
C01481,Prasert C.,Consumer,Northeast,Khon Kaen,2021-10-28,Male,35-44,Yes
C01482,Anan V.,SMB,South,Krabi,2022-09-21,Female,18-24,No
C01483,Bee W.,Consumer,Bangkok,Bangkok,2022-12-30,Female,55+,No
C01484,Pim S.,Consumer,Bangkok,Samut Prakan,2023-06-05,Female,55+,Yes
C01485,Suda A.,Corporate,Bangkok,Nonthaburi,2022-12-22,Prefer not to say,25-34,No
C01486,Bee N.,SMB,North,Lampang,2023-05-10,Male,18-24,Yes
C01487,Somchai H.,Consumer,Central,Rayong,2023-12-12,Male,45-54,No
C01488,Boon N.,Corporate,Northeast,Ubon Ratchathani,2023-04-01,Female,55+,Yes
C01489,Sofia B.,SMB,Bangkok,Pathum Thani,2021-07-17,Prefer not to say,18-24,No
C01490,Noon J.,Consumer,Bangkok,Samut Prakan,2023-09-11,Prefer not to say,55+,Yes
C01491,Bee J.,Consumer,North,Lampang,2021-10-18,Male,35-44,No
C01492,Lucas W.,Corporate,South,Surat Thani,2022-06-03,Prefer not to say,35-44,No
C01493,Tanawat H.,Consumer,Central,Chonburi,2023-02-03,Female,18-24,No
C01494,Tanawat T.,Consumer,Central,Ayutthaya,2023-08-14,Prefer not to say,25-34,Yes
C01495,Omar C.,Corporate,South,Surat Thani,2023-01-09,Prefer not to say,18-24,No
C01496,Malee K.,SMB,South,Surat Thani,2023-06-14,Prefer not to say,25-34,No
C01497,Ploy N.,SMB,Central,Chonburi,2022-11-19,Prefer not to say,55+,Yes
C01498,Omar C.,Consumer,Bangkok,Pathum Thani,2023-08-28,Prefer not to say,18-24,No
C01499,Omar R.,Corporate,Central,Rayong,2021-09-16,Female,45-54,Yes
C01500,Somchai B.,SMB,Bangkok,Samut Prakan,2021-11-19,Male,18-24,No
C01501,Ahmed B.,Consumer,Central,Rayong,2023-02-15,Prefer not to say,55+,No
C01502,Boon C.,Consumer,Central,Chonburi,2023-11-10,Prefer not to say,25-34,Yes
C01503,Anan K.,SMB,South,Krabi,2023-12-15,Prefer not to say,45-54,Yes
C01504,Suda T.,Consumer,South,Phuket,2024-01-01,Prefer not to say,18-24,Yes
C01505,James G.,Consumer,South,Krabi,2022-12-19,Female,25-34,Yes
C01506,Fah V.,Consumer,North,Chiang Rai,2021-09-26,Male,35-44,No
C01507,Emily V.,Consumer,North,Chiang Rai,2023-02-27,Female,25-34,Yes
C01508,Mei D.,Consumer,South,Surat Thani,2022-02-09,Prefer not to say,45-54,No
C01509,Bee B.,Consumer,Bangkok,Nonthaburi,2021-11-20,Prefer not to say,25-34,Yes
C01510,Fah R.,SMB,North,Chiang Mai,2022-07-14,Female,35-44,Yes
C01511,Prasert D.,Consumer,Northeast,Nakhon Ratchasima,2023-04-28,Male,45-54,Yes
C01512,Ploy V.,Consumer,South,Krabi,2021-12-05,Male,25-34,Yes
C01513,Boon W.,SMB,North,Lampang,2023-12-16,Prefer not to say,55+,Yes
C01514,Ploy J.,Consumer,Northeast,Khon Kaen,2023-08-31,Prefer not to say,25-34,Yes
C01515,Boon A.,Consumer,South,Krabi,2021-09-12,Female,45-54,No
C01516,Wichai M.,Consumer,South,Krabi,2021-11-17,Female,25-34,Yes
C01517,Aek S.,SMB,Northeast,Ubon Ratchathani,2022-12-21,Prefer not to say,45-54,No
C01518,Boon J.,Corporate,South,Krabi,2023-01-30,Male,25-34,No
C01519,Emily F.,Consumer,Central,Nakhon Pathom,2022-10-02,Prefer not to say,55+,No
C01520,Bee N.,SMB,South,Surat Thani,2023-09-12,Female,55+,Yes
C01521,Wei F.,Consumer,Bangkok,Bangkok,2023-02-03,Prefer not to say,35-44,No
C01522,Kanya T.,SMB,Central,Rayong,2021-10-06,Male,55+,Yes
C01523,Suda H.,Consumer,Northeast,Ubon Ratchathani,2022-03-12,Prefer not to say,25-34,No
C01524,Boon R.,SMB,Northeast,Khon Kaen,2023-08-04,Female,35-44,No
C01525,Bee N.,Consumer,North,Phitsanulok,2021-11-06,Female,55+,No
C01526,Omar V.,Consumer,South,Krabi,2022-04-28,Prefer not to say,55+,Yes
C01527,Somchai P.,Consumer,Central,Chonburi,2022-10-23,Prefer not to say,45-54,Yes
C01528,Malee A.,Consumer,North,Lampang,2021-11-09,Male,25-34,Yes
C01529,Nok B.,Consumer,Bangkok,Nonthaburi,2022-11-29,Prefer not to say,55+,No
C01530,Somchai V.,Consumer,Northeast,Udon Thani,2022-06-12,Prefer not to say,45-54,No
C01531,Omar B.,SMB,Central,Chonburi,2023-10-20,Male,45-54,Yes
C01532,Noon C.,Consumer,North,Phitsanulok,2022-10-26,Prefer not to say,35-44,No
C01533,Priya G.,Corporate,North,Lampang,2023-09-23,Prefer not to say,18-24,Yes
C01534,Yuki B.,SMB,Northeast,Udon Thani,2021-12-14,Female,18-24,Yes
C01535,Ton J.,SMB,North,Lampang,2021-09-12,Female,18-24,Yes
C01536,Lucas A.,SMB,Central,Chonburi,2021-11-13,Female,55+,Yes
C01537,Priya J.,Consumer,Northeast,Ubon Ratchathani,2021-12-05,Female,35-44,Yes
C01538,Ahmed D.,Consumer,Northeast,Ubon Ratchathani,2021-09-16,Prefer not to say,35-44,Yes
C01539,Noon A.,SMB,Bangkok,Samut Prakan,2022-06-21,Prefer not to say,35-44,No
C01540,Suda G.,Corporate,North,Phitsanulok,2023-01-27,Male,45-54,No
C01541,Emily S.,Consumer,Northeast,Nakhon Ratchasima,2021-11-18,Female,25-34,No
C01542,Omar G.,SMB,North,Chiang Mai,2021-08-05,Prefer not to say,35-44,No
C01543,Chai G.,Consumer,Central,Chonburi,2022-07-20,Female,35-44,No
C01544,Somchai M.,SMB,Central,Nakhon Pathom,2023-12-20,Female,35-44,Yes
C01545,Emily P.,Consumer,Central,Rayong,2023-01-17,Prefer not to say,35-44,Yes
C01546,Yuki B.,Consumer,Bangkok,Pathum Thani,2022-12-18,Prefer not to say,18-24,No
C01547,Yuki M.,SMB,Bangkok,Samut Prakan,2022-06-18,Prefer not to say,45-54,No
C01548,Chai V.,Corporate,South,Songkhla,2023-06-19,Female,35-44,Yes
C01549,Tanawat N.,Corporate,Bangkok,Samut Prakan,2022-04-19,Male,45-54,Yes
C01550,Ton G.,Corporate,South,Krabi,2023-03-06,Prefer not to say,35-44,Yes
C01551,Chai H.,Consumer,South,Krabi,2022-11-18,Male,55+,Yes
C01552,James J.,Consumer,Central,Ayutthaya,2021-12-24,Prefer not to say,55+,Yes
C01553,Bee C.,SMB,Bangkok,Pathum Thani,2023-08-25,Male,25-34,Yes
C01554,Somchai S.,Consumer,South,Phuket,2023-02-15,Female,45-54,No
C01555,Pim H.,Consumer,Northeast,Ubon Ratchathani,2022-07-25,Male,18-24,Yes
C01556,Somchai N.,SMB,Northeast,Khon Kaen,2022-07-08,Prefer not to say,55+,Yes
C01557,Aek V.,SMB,Northeast,Khon Kaen,2023-04-05,Female,18-24,No
C01558,Bee H.,SMB,Bangkok,Samut Prakan,2022-12-10,Male,25-34,No
C01559,Noon H.,Corporate,Northeast,Khon Kaen,2023-12-06,Male,55+,Yes
C01560,Wichai W.,Consumer,Bangkok,Bangkok,2023-11-09,Female,25-34,No
C01561,Mint M.,Consumer,North,Phitsanulok,2022-10-04,Prefer not to say,45-54,No
C01562,Mint H.,Corporate,Central,Nakhon Pathom,2023-11-14,Prefer not to say,18-24,Yes
C01563,Nok N.,Consumer,Central,Chonburi,2022-04-29,Male,35-44,Yes
